event_id,user_id,event_date,day_index,event_type,concept_id,concept_name,category,difficulty,elapsed_days,prior_exposures,prior_accuracy,study_minutes,quiz_score,recall_correct
user_032-d02-e006,user_032,2026-06-03,2,quiz,classification,Classification Metrics,machine-learning,0.52,0,2,1.0,,97,1
user_032-d02-e007,user_032,2026-06-03,2,study,classification,Classification Metrics,machine-learning,0.52,0,3,1.0,41,,
user_032-d04-e008,user_032,2026-06-05,4,study,classification,Classification Metrics,machine-learning,0.52,2,4,1.0,16,,
user_032-d04-e009,user_032,2026-06-05,4,quiz,rag,Retrieval-Augmented Generation,ai,0.62,4,1,0.0,,38,0
user_032-d05-e010,user_032,2026-06-06,5,study,oop,Object-Oriented Programming,programming,0.48,4,1,0.0,40,,
user_032-d05-e011,user_032,2026-06-06,5,study,oop,Object-Oriented Programming,programming,0.48,0,2,0.0,44,,
user_032-d06-e012,user_032,2026-06-07,6,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,0,0.0,13,,
user_032-d06-e013,user_032,2026-06-07,6,study,python-basics,Python Basics,programming,0.22,0,0,0.0,15,,
user_032-d06-e014,user_032,2026-06-07,6,study,classification,Classification Metrics,machine-learning,0.52,2,5,1.0,19,,
user_032-d07-e015,user_032,2026-06-08,7,quiz,classification,Classification Metrics,machine-learning,0.52,1,6,1.0,,93,1
user_032-d07-e016,user_032,2026-06-08,7,quiz,classification,Classification Metrics,machine-learning,0.52,0,7,1.0,,100,1
user_032-d07-e017,user_032,2026-06-08,7,study,statistics,Statistics Fundamentals,data-science,0.55,0,0,0.0,13,,
user_032-d08-e018,user_032,2026-06-09,8,study,oop,Object-Oriented Programming,programming,0.48,3,3,0.0,9,,
user_032-d08-e019,user_032,2026-06-09,8,study,oop,Object-Oriented Programming,programming,0.48,0,4,0.0,38,,
user_032-d09-e020,user_032,2026-06-10,9,quiz,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,3,1,0.0,,59,0
user_032-d09-e021,user_032,2026-06-10,9,quiz,classification,Classification Metrics,machine-learning,0.52,2,8,1.0,,79,1
user_032-d13-e022,user_032,2026-06-14,13,study,pandas,Pandas DataFrames,data,0.38,0,0,0.0,38,,
user_032-d13-e023,user_032,2026-06-14,13,study,statistics,Statistics Fundamentals,data-science,0.55,6,1,0.0,42,,
user_032-d13-e024,user_032,2026-06-14,13,quiz,rag,Retrieval-Augmented Generation,ai,0.62,9,2,0.0,,47,0
user_032-d15-e025,user_032,2026-06-16,15,quiz,classification,Classification Metrics,machine-learning,0.52,6,9,1.0,,48,0
user_032-d16-e026,user_032,2026-06-17,16,quiz,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,7,2,0.0,,41,0
user_032-d16-e027,user_032,2026-06-17,16,quiz,classification,Classification Metrics,machine-learning,0.52,1,10,0.833,,98,1
user_032-d17-e028,user_032,2026-06-18,17,study,rag,Retrieval-Augmented Generation,ai,0.62,4,3,0.0,33,,
user_032-d17-e029,user_032,2026-06-18,17,quiz,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,1,3,0.0,,51,0
user_032-d18-e030,user_032,2026-06-19,18,study,oop,Object-Oriented Programming,programming,0.48,10,5,0.0,28,,
user_032-d19-e031,user_032,2026-06-20,19,quiz,classification,Classification Metrics,machine-learning,0.52,3,11,0.857,,94,1
user_032-d19-e032,user_032,2026-06-20,19,study,linear-regression,Linear Regression,machine-learning,0.5,0,0,0.0,36,,
user_032-d20-e033,user_032,2026-06-21,20,quiz,rag,Retrieval-Augmented Generation,ai,0.62,3,4,0.0,,48,0
user_032-d20-e034,user_032,2026-06-21,20,study,statistics,Statistics Fundamentals,data-science,0.55,7,2,0.0,29,,
user_032-d21-e035,user_032,2026-06-22,21,study,fastapi,FastAPI Backend,backend,0.4,0,0,0.0,37,,
user_032-d21-e036,user_032,2026-06-22,21,quiz,rag,Retrieval-Augmented Generation,ai,0.62,1,5,0.0,,88,1
user_032-d21-e037,user_032,2026-06-22,21,quiz,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,4,4,0.0,,50,0
user_032-d22-e038,user_032,2026-06-23,22,study,vector-db,Vector Databases,ai,0.58,0,0,0.0,21,,
user_032-d22-e039,user_032,2026-06-23,22,quiz,oop,Object-Oriented Programming,programming,0.48,4,6,0.0,,81,1
user_032-d23-e040,user_032,2026-06-24,23,quiz,classification,Classification Metrics,machine-learning,0.52,4,12,0.875,,82,1
user_032-d24-e041,user_032,2026-06-25,24,study,oop,Object-Oriented Programming,programming,0.48,2,7,1.0,24,,
user_032-d25-e042,user_032,2026-06-26,25,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,4,5,0.0,12,,
user_032-d26-e043,user_032,2026-06-27,26,study,statistics,Statistics Fundamentals,data-science,0.55,6,3,0.0,22,,
user_032-d27-e044,user_032,2026-06-28,27,quiz,linear-regression,Linear Regression,machine-learning,0.5,8,1,0.0,,55,0
user_032-d27-e045,user_032,2026-06-28,27,quiz,statistics,Statistics Fundamentals,data-science,0.55,1,4,0.0,,58,0
user_032-d28-e046,user_032,2026-06-29,28,quiz,classification,Classification Metrics,machine-learning,0.52,5,13,0.889,,68,0
user_032-d28-e047,user_032,2026-06-29,28,quiz,oop,Object-Oriented Programming,programming,0.48,4,8,1.0,,26,0
user_032-d29-e048,user_032,2026-06-30,29,study,oop,Object-Oriented Programming,programming,0.48,1,9,0.5,15,,
user_032-d29-e049,user_032,2026-06-30,29,study,linear-regression,Linear Regression,machine-learning,0.5,2,2,0.0,26,,
user_032-d29-e050,user_032,2026-06-30,29,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,4,6,0.0,14,,
user_033-d00-e001,user_033,2026-06-01,0,study,linear-regression,Linear Regression,machine-learning,0.5,0,0,0.0,26,,
user_033-d01-e002,user_033,2026-06-02,1,study,rag,Retrieval-Augmented Generation,ai,0.62,0,0,0.0,34,,
user_033-d01-e003,user_033,2026-06-02,1,study,pandas,Pandas DataFrames,data,0.38,0,0,0.0,17,,
user_033-d02-e004,user_033,2026-06-03,2,study,pandas,Pandas DataFrames,data,0.38,1,1,0.0,35,,
user_033-d02-e005,user_033,2026-06-03,2,study,classification,Classification Metrics,machine-learning,0.52,0,0,0.0,37,,
user_033-d03-e006,user_033,2026-06-04,3,quiz,rag,Retrieval-Augmented Generation,ai,0.62,2,1,0.0,,69,0
user_033-d03-e007,user_033,2026-06-04,3,study,python-basics,Python Basics,programming,0.22,0,0,0.0,12,,
user_033-d03-e008,user_033,2026-06-04,3,study,rag,Retrieval-Augmented Generation,ai,0.62,0,2,0.0,18,,
user_033-d04-e009,user_033,2026-06-05,4,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,17,,
user_033-d05-e010,user_033,2026-06-06,5,quiz,python-basics,Python Basics,programming,0.22,2,1,0.0,,96,1
user_033-d05-e011,user_033,2026-06-06,5,quiz,rag,Retrieval-Augmented Generation,ai,0.62,2,3,0.0,,86,1
user_033-d05-e012,user_033,2026-06-06,5,quiz,rag,Retrieval-Augmented Generation,ai,0.62,0,4,0.5,,79,1
user_033-d06-e013,user_033,2026-06-07,6,quiz,pandas,Pandas DataFrames,data,0.38,4,2,0.0,,59,0
user_033-d06-e014,user_033,2026-06-07,6,quiz,rag,Retrieval-Augmented Generation,ai,0.62,1,5,0.667,,45,0
user_033-d07-e015,user_033,2026-06-08,7,study,oop,Object-Oriented Programming,programming,0.48,3,1,0.0,29,,
user_033-d07-e016,user_033,2026-06-08,7,study,pandas,Pandas DataFrames,data,0.38,1,3,0.0,42,,
user_033-d08-e017,user_033,2026-06-09,8,study,python-basics,Python Basics,programming,0.22,3,2,1.0,29,,
user_033-d09-e018,user_033,2026-06-10,9,quiz,oop,Object-Oriented Programming,programming,0.48,2,2,0.0,,36,0
user_033-d09-e019,user_033,2026-06-10,9,quiz,rag,Retrieval-Augmented Generation,ai,0.62,3,6,0.5,,27,0
user_033-d10-e020,user_033,2026-06-11,10,study,statistics,Statistics Fundamentals,data-science,0.55,0,0,0.0,40,,
user_033-d10-e021,user_033,2026-06-11,10,quiz,oop,Object-Oriented Programming,programming,0.48,1,3,0.0,,48,0
user_033-d11-e022,user_033,2026-06-12,11,study,classification,Classification Metrics,machine-learning,0.52,9,1,0.0,23,,
user_033-d12-e023,user_033,2026-06-13,12,study,vector-db,Vector Databases,ai,0.58,0,0,0.0,42,,
user_033-d12-e024,user_033,2026-06-13,12,study,pandas,Pandas DataFrames,data,0.38,5,4,0.0,26,,
user_033-d12-e025,user_033,2026-06-13,12,quiz,python-basics,Python Basics,programming,0.22,4,3,1.0,,53,0
user_033-d13-e026,user_033,2026-06-14,13,study,python-basics,Python Basics,programming,0.22,1,4,0.5,31,,
user_033-d13-e027,user_033,2026-06-14,13,quiz,pandas,Pandas DataFrames,data,0.38,1,5,0.0,,25,0
user_033-d15-e028,user_033,2026-06-16,15,study,pandas,Pandas DataFrames,data,0.38,2,6,0.0,31,,
user_033-d16-e029,user_033,2026-06-17,16,study,python-basics,Python Basics,programming,0.22,3,5,0.5,33,,
user_033-d16-e030,user_033,2026-06-17,16,study,vector-db,Vector Databases,ai,0.58,4,1,0.0,35,,
user_033-d17-e031,user_033,2026-06-18,17,quiz,classification,Classification Metrics,machine-learning,0.52,6,2,0.0,,30,0
user_033-d17-e032,user_033,2026-06-18,17,study,pandas,Pandas DataFrames,data,0.38,2,7,0.0,37,,
user_033-d17-e033,user_033,2026-06-18,17,quiz,python-basics,Python Basics,programming,0.22,1,6,0.5,,81,1
user_033-d18-e034,user_033,2026-06-19,18,quiz,pandas,Pandas DataFrames,data,0.38,1,8,0.0,,78,1
user_033-d19-e035,user_033,2026-06-20,19,study,oop,Object-Oriented Programming,programming,0.48,9,4,0.0,26,,
user_033-d19-e036,user_033,2026-06-20,19,study,pandas,Pandas DataFrames,data,0.38,1,9,0.333,27,,
user_033-d20-e037,user_033,2026-06-21,20,study,classification,Classification Metrics,machine-learning,0.52,3,3,0.0,17,,
user_033-d20-e038,user_033,2026-06-21,20,study,python-basics,Python Basics,programming,0.22,3,7,0.667,27,,
user_033-d20-e039,user_033,2026-06-21,20,study,pandas,Pandas DataFrames,data,0.38,1,10,0.333,39,,
user_033-d22-e040,user_033,2026-06-23,22,study,oop,Object-Oriented Programming,programming,0.48,3,5,0.0,44,,
user_033-d22-e041,user_033,2026-06-23,22,quiz,classification,Classification Metrics,machine-learning,0.52,2,4,0.0,,50,0
user_033-d23-e042,user_033,2026-06-24,23,study,sql-joins,SQL Joins,data,0.42,0,0,0.0,16,,
user_033-d23-e043,user_033,2026-06-24,23,quiz,classification,Classification Metrics,machine-learning,0.52,1,5,0.0,,29,0
user_033-d23-e044,user_033,2026-06-24,23,study,linear-regression,Linear Regression,machine-learning,0.5,23,1,0.0,34,,
user_033-d24-e045,user_033,2026-06-25,24,study,linear-regression,Linear Regression,machine-learning,0.5,1,2,0.0,36,,
user_033-d25-e046,user_033,2026-06-26,25,quiz,pandas,Pandas DataFrames,data,0.38,5,11,0.333,,70,0
user_033-d25-e047,user_033,2026-06-26,25,study,statistics,Statistics Fundamentals,data-science,0.55,15,1,0.0,15,,
user_033-d26-e048,user_033,2026-06-27,26,study,python-basics,Python Basics,programming,0.22,6,8,0.667,11,,
user_033-d26-e049,user_033,2026-06-27,26,study,prompt-engineering,Prompt Engineering,ai,0.35,0,0,0.0,20,,
user_033-d27-e050,user_033,2026-06-28,27,study,oop,Object-Oriented Programming,programming,0.48,5,6,0.0,42,,
user_033-d27-e051,user_033,2026-06-28,27,study,oop,Object-Oriented Programming,programming,0.48,0,7,0.0,21,,
user_033-d28-e052,user_033,2026-06-29,28,study,python-basics,Python Basics,programming,0.22,2,9,0.667,42,,
user_033-d29-e053,user_033,2026-06-30,29,study,oop,Object-Oriented Programming,programming,0.48,2,8,0.0,9,,
user_033-d29-e054,user_033,2026-06-30,29,study,pandas,Pandas DataFrames,data,0.38,4,12,0.25,41,,
user_034-d00-e001,user_034,2026-06-01,0,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,17,,
user_034-d01-e002,user_034,2026-06-02,1,study,prompt-engineering,Prompt Engineering,ai,0.35,0,0,0.0,11,,
user_034-d02-e003,user_034,2026-06-03,2,quiz,oop,Object-Oriented Programming,programming,0.48,2,1,0.0,,78,1
user_034-d02-e004,user_034,2026-06-03,2,study,statistics,Statistics Fundamentals,data-science,0.55,0,0,0.0,28,,
user_034-d03-e005,user_034,2026-06-04,3,study,oop,Object-Oriented Programming,programming,0.48,1,2,1.0,23,,
user_034-d04-e006,user_034,2026-06-05,4,study,statistics,Statistics Fundamentals,data-science,0.55,2,1,0.0,40,,
user_034-d04-e007,user_034,2026-06-05,4,study,oop,Object-Oriented Programming,programming,0.48,1,3,1.0,28,,
user_034-d05-e008,user_034,2026-06-06,5,study,statistics,Statistics Fundamentals,data-science,0.55,1,2,0.0,22,,
user_034-d05-e009,user_034,2026-06-06,5,study,python-basics,Python Basics,programming,0.22,0,0,0.0,25,,
user_034-d06-e010,user_034,2026-06-07,6,study,oop,Object-Oriented Programming,programming,0.48,2,4,1.0,43,,
user_034-d06-e011,user_034,2026-06-07,6,study,prompt-engineering,Prompt Engineering,ai,0.35,5,1,0.0,34,,
user_034-d07-e012,user_034,2026-06-08,7,study,prompt-engineering,Prompt Engineering,ai,0.35,1,2,0.0,17,,
user_034-d08-e013,user_034,2026-06-09,8,study,pandas,Pandas DataFrames,data,0.38,0,0,0.0,42,,
user_034-d09-e014,user_034,2026-06-10,9,study,prompt-engineering,Prompt Engineering,ai,0.35,2,3,0.0,8,,
user_034-d09-e015,user_034,2026-06-10,9,study,vector-db,Vector Databases,ai,0.58,0,0,0.0,26,,
user_034-d09-e016,user_034,2026-06-10,9,study,prompt-engineering,Prompt Engineering,ai,0.35,0,4,0.0,38,,
user_034-d10-e017,user_034,2026-06-11,10,quiz,statistics,Statistics Fundamentals,data-science,0.55,5,3,0.0,,33,0
user_034-d11-e018,user_034,2026-06-12,11,study,oop,Object-Oriented Programming,programming,0.48,5,5,1.0,42,,
user_034-d11-e019,user_034,2026-06-12,11,study,sql-joins,SQL Joins,data,0.42,0,0,0.0,13,,
user_034-d12-e020,user_034,2026-06-13,12,quiz,prompt-engineering,Prompt Engineering,ai,0.35,3,5,0.0,,47,0
user_034-d13-e021,user_034,2026-06-14,13,quiz,sql-joins,SQL Joins,data,0.42,2,1,0.0,,60,0
user_034-d14-e022,user_034,2026-06-15,14,study,rag,Retrieval-Augmented Generation,ai,0.62,0,0,0.0,25,,
user_034-d15-e023,user_034,2026-06-16,15,study,linear-regression,Linear Regression,machine-learning,0.5,0,0,0.0,21,,
user_034-d16-e024,user_034,2026-06-17,16,quiz,oop,Object-Oriented Programming,programming,0.48,5,6,1.0,,75,1
user_034-d17-e025,user_034,2026-06-18,17,quiz,oop,Object-Oriented Programming,programming,0.48,1,7,1.0,,97,1
user_034-d17-e026,user_034,2026-06-18,17,study,statistics,Statistics Fundamentals,data-science,0.55,7,4,0.0,12,,
user_034-d18-e027,user_034,2026-06-19,18,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,0,0.0,36,,
user_034-d18-e028,user_034,2026-06-19,18,quiz,sql-joins,SQL Joins,data,0.42,5,2,0.0,,58,0
user_034-d19-e029,user_034,2026-06-20,19,study,oop,Object-Oriented Programming,programming,0.48,2,8,1.0,31,,
user_034-d20-e030,user_034,2026-06-21,20,quiz,prompt-engineering,Prompt Engineering,ai,0.35,8,6,0.0,,63,0
user_034-d20-e031,user_034,2026-06-21,20,study,linear-regression,Linear Regression,machine-learning,0.5,5,1,0.0,27,,
user_034-d20-e032,user_034,2026-06-21,20,study,pandas,Pandas DataFrames,data,0.38,12,1,0.0,39,,
user_034-d21-e033,user_034,2026-06-22,21,quiz,statistics,Statistics Fundamentals,data-science,0.55,4,5,0.0,,33,0
user_034-d21-e034,user_034,2026-06-22,21,study,statistics,Statistics Fundamentals,data-science,0.55,0,6,0.0,25,,
user_034-d21-e035,user_034,2026-06-22,21,study,statistics,Statistics Fundamentals,data-science,0.55,0,7,0.0,20,,
user_034-d22-e036,user_034,2026-06-23,22,study,prompt-engineering,Prompt Engineering,ai,0.35,2,7,0.0,16,,
user_034-d22-e037,user_034,2026-06-23,22,study,prompt-engineering,Prompt Engineering,ai,0.35,0,8,0.0,44,,
user_034-d23-e038,user_034,2026-06-24,23,study,fastapi,FastAPI Backend,backend,0.4,0,0,0.0,25,,
user_034-d23-e039,user_034,2026-06-24,23,quiz,oop,Object-Oriented Programming,programming,0.48,4,9,1.0,,54,0
user_034-d23-e040,user_034,2026-06-24,23,study,statistics,Statistics Fundamentals,data-science,0.55,2,8,0.0,35,,
user_034-d24-e041,user_034,2026-06-25,24,quiz,python-basics,Python Basics,programming,0.22,19,1,0.0,,46,0
user_034-d24-e042,user_034,2026-06-25,24,study,statistics,Statistics Fundamentals,data-science,0.55,1,9,0.0,41,,
user_034-d25-e043,user_034,2026-06-26,25,study,pandas,Pandas DataFrames,data,0.38,5,2,0.0,34,,
user_034-d25-e044,user_034,2026-06-26,25,study,sql-joins,SQL Joins,data,0.42,7,3,0.0,20,,
user_034-d26-e045,user_034,2026-06-27,26,quiz,python-basics,Python Basics,programming,0.22,2,2,0.0,,97,1
user_034-d27-e046,user_034,2026-06-28,27,study,prompt-engineering,Prompt Engineering,ai,0.35,5,9,0.0,29,,
user_034-d28-e047,user_034,2026-06-29,28,study,oop,Object-Oriented Programming,programming,0.48,5,10,0.75,35,,
user_034-d29-e048,user_034,2026-06-30,29,quiz,sql-joins,SQL Joins,data,0.42,4,4,0.0,,50,0
user_034-d29-e049,user_034,2026-06-30,29,quiz,sql-joins,SQL Joins,data,0.42,0,5,0.0,,91,1
user_034-d29-e050,user_034,2026-06-30,29,quiz,oop,Object-Oriented Programming,programming,0.48,1,11,0.75,,99,1
user_035-d00-e001,user_035,2026-06-01,0,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,16,,
user_035-d02-e002,user_035,2026-06-03,2,study,classification,Classification Metrics,machine-learning,0.52,0,0,0.0,12,,
user_035-d02-e003,user_035,2026-06-03,2,study,oop,Object-Oriented Programming,programming,0.48,2,1,0.0,26,,
user_035-d02-e004,user_035,2026-06-03,2,study,classification,Classification Metrics,machine-learning,0.52,0,1,0.0,34,,
user_035-d03-e005,user_035,2026-06-04,3,study,oop,Object-Oriented Programming,programming,0.48,1,2,0.0,37,,
user_035-d04-e006,user_035,2026-06-05,4,study,vector-db,Vector Databases,ai,0.58,0,0,0.0,14,,
user_035-d04-e007,user_035,2026-06-05,4,study,oop,Object-Oriented Programming,programming,0.48,1,3,0.0,29,,
user_035-d05-e008,user_035,2026-06-06,5,study,oop,Object-Oriented Programming,programming,0.48,1,4,0.0,12,,
user_035-d05-e009,user_035,2026-06-06,5,study,python-basics,Python Basics,programming,0.22,0,0,0.0,44,,
user_035-d06-e010,user_035,2026-06-07,6,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,0,0.0,34,,
user_035-d07-e011,user_035,2026-06-08,7,study,python-basics,Python Basics,programming,0.22,2,1,0.0,10,,
user_035-d07-e012,user_035,2026-06-08,7,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,1,1,0.0,40,,
user_035-d08-e013,user_035,2026-06-09,8,study,statistics,Statistics Fundamentals,data-science,0.55,0,0,0.0,45,,
user_035-d08-e014,user_035,2026-06-09,8,study,sql-joins,SQL Joins,data,0.42,0,0,0.0,17,,
user_035-d08-e015,user_035,2026-06-09,8,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,1,2,0.0,8,,
user_035-d09-e016,user_035,2026-06-10,9,study,python-basics,Python Basics,programming,0.22,2,2,0.0,40,,
user_035-d09-e017,user_035,2026-06-10,9,study,prompt-engineering,Prompt Engineering,ai,0.35,0,0,0.0,11,,
user_035-d10-e018,user_035,2026-06-11,10,quiz,python-basics,Python Basics,programming,0.22,1,3,0.0,,77,1
user_035-d11-e019,user_035,2026-06-12,11,study,classification,Classification Metrics,machine-learning,0.52,9,2,0.0,29,,
user_035-d12-e020,user_035,2026-06-13,12,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,4,3,0.0,34,,
user_035-d12-e021,user_035,2026-06-13,12,study,oop,Object-Oriented Programming,programming,0.48,7,5,0.0,10,,
user_035-d12-e022,user_035,2026-06-13,12,quiz,oop,Object-Oriented Programming,programming,0.48,0,6,0.0,,89,1
user_035-d13-e023,user_035,2026-06-14,13,quiz,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,1,4,0.0,,87,1
user_035-d13-e024,user_035,2026-06-14,13,study,oop,Object-Oriented Programming,programming,0.48,1,7,1.0,12,,
user_035-d14-e025,user_035,2026-06-15,14,study,python-basics,Python Basics,programming,0.22,4,4,1.0,20,,
user_035-d15-e026,user_035,2026-06-16,15,study,linear-regression,Linear Regression,machine-learning,0.5,0,0,0.0,10,,
user_035-d15-e027,user_035,2026-06-16,15,study,pandas,Pandas DataFrames,data,0.38,0,0,0.0,20,,
user_035-d16-e028,user_035,2026-06-17,16,quiz,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,3,5,1.0,,92,1
user_035-d17-e029,user_035,2026-06-18,17,quiz,python-basics,Python Basics,programming,0.22,3,5,1.0,,21,0
user_035-d18-e030,user_035,2026-06-19,18,study,oop,Object-Oriented Programming,programming,0.48,5,8,1.0,21,,
user_035-d18-e031,user_035,2026-06-19,18,study,python-basics,Python Basics,programming,0.22,1,6,0.5,31,,
user_035-d18-e032,user_035,2026-06-19,18,quiz,classification,Classification Metrics,machine-learning,0.52,7,3,0.0,,79,1
user_035-d19-e033,user_035,2026-06-20,19,study,python-basics,Python Basics,programming,0.22,1,7,0.5,32,,
user_035-d19-e034,user_035,2026-06-20,19,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,3,6,1.0,23,,
user_035-d19-e035,user_035,2026-06-20,19,study,vector-db,Vector Databases,ai,0.58,15,1,0.0,42,,
user_035-d20-e036,user_035,2026-06-21,20,study,python-basics,Python Basics,programming,0.22,1,8,0.5,25,,
user_035-d21-e037,user_035,2026-06-22,21,quiz,vector-db,Vector Databases,ai,0.58,2,2,0.0,,77,1
user_035-d21-e038,user_035,2026-06-22,21,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,2,7,1.0,18,,
user_035-d21-e039,user_035,2026-06-22,21,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,8,1.0,37,,
user_035-d22-e040,user_035,2026-06-23,22,quiz,classification,Classification Metrics,machine-learning,0.52,4,4,1.0,,37,0
user_035-d23-e041,user_035,2026-06-24,23,study,oop,Object-Oriented Programming,programming,0.48,5,9,1.0,20,,
user_035-d23-e042,user_035,2026-06-24,23,study,python-basics,Python Basics,programming,0.22,3,9,0.5,27,,
user_035-d24-e043,user_035,2026-06-25,24,quiz,python-basics,Python Basics,programming,0.22,1,10,0.5,,92,1
user_035-d26-e044,user_035,2026-06-27,26,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,5,9,1.0,10,,
user_035-d26-e045,user_035,2026-06-27,26,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,10,1.0,37,,
user_035-d27-e046,user_035,2026-06-28,27,study,classification,Classification Metrics,machine-learning,0.52,5,5,0.5,32,,
user_035-d29-e047,user_035,2026-06-30,29,study,oop,Object-Oriented Programming,programming,0.48,6,10,1.0,13,,
user_036-d02-e001,user_036,2026-06-03,2,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,24,,
user_036-d03-e002,user_036,2026-06-04,3,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,0,0.0,25,,
user_036-d04-e003,user_036,2026-06-05,4,study,pandas,Pandas DataFrames,data,0.38,0,0,0.0,42,,
