user_id,concept_id,event_date,day_index,difficulty,elapsed_days,prior_exposures,successful_recalls,failed_recalls,prior_accuracy,motivation,prior_knowledge,quiz_score,recall_correct,true_recall_probability
user_092,statistics,2026-06-29,28,0.55,2,7,0,2,0.0,1.015,0.217,52,0,0.4869
user_093,python-basics,2026-06-01,0,0.22,0,1,0,0,0.0,0.618,0.463,89,1,0.97
user_093,linear-regression,2026-06-04,3,0.5,1,1,0,0,0.0,0.618,0.463,60,0,0.5808
user_093,oop,2026-06-07,6,0.48,1,1,0,0,0.0,0.618,0.463,88,1,0.6198
user_093,python-basics,2026-06-10,9,0.22,5,3,1,0,1.0,0.618,0.463,81,1,0.3132
user_093,fastapi,2026-06-12,11,0.4,5,1,0,0,0.0,0.618,0.463,38,0,0.1249
user_093,statistics,2026-06-16,15,0.55,0,4,0,0,0.0,0.618,0.463,79,1,0.97
user_093,oop,2026-06-16,15,0.48,2,3,1,0,1.0,0.618,0.463,39,0,0.5294
user_093,oop,2026-06-18,17,0.48,1,5,1,1,0.5,0.618,0.463,56,0,0.7374
user_093,statistics,2026-06-18,17,0.55,0,7,1,0,1.0,0.618,0.463,94,1,0.97
user_093,statistics,2026-06-19,18,0.55,1,8,2,0,1.0,0.618,0.463,87,1,0.8512
user_093,python-basics,2026-06-23,22,0.22,9,8,2,0,1.0,0.618,0.463,90,1,0.3277
user_093,linear-regression,2026-06-25,24,0.5,21,2,0,1,0.0,0.618,0.463,57,0,0.0336
user_093,statistics,2026-06-27,26,0.55,8,9,3,0,1.0,0.618,0.463,49,0,0.2689
user_094,oop,2026-06-02,1,0.48,1,1,0,0,0.0,0.895,0.693,91,1,0.6682
user_094,prompt-engineering,2026-06-08,7,0.35,3,1,0,0,0.0,0.895,0.693,36,0,0.3374
user_094,linear-regression,2026-06-08,7,0.5,2,1,0,0,0.0,0.895,0.693,34,0,0.3817
user_094,fastapi,2026-06-09,8,0.4,5,2,0,0,0.0,0.895,0.693,58,0,0.2203
user_094,fastapi,2026-06-10,9,0.4,1,3,0,1,0.0,0.895,0.693,96,1,0.7201
user_094,pandas,2026-06-13,12,0.38,1,1,0,0,0.0,0.895,0.693,79,1,0.6782
user_094,oop,2026-06-14,13,0.48,10,3,1,0,1.0,0.895,0.693,26,0,0.1078
user_094,statistics,2026-06-19,18,0.55,16,1,0,0,0.0,0.895,0.693,20,0,0.076
user_094,linear-regression,2026-06-22,21,0.5,4,5,0,1,0.0,0.895,0.693,83,1,0.333
user_094,prompt-engineering,2026-06-23,22,0.35,6,5,0,1,0.0,0.895,0.693,92,1,0.2647
user_094,python-basics,2026-06-26,25,0.22,24,1,0,0,0.0,0.895,0.693,25,0,0.0761
user_094,prompt-engineering,2026-06-27,26,0.35,4,6,1,1,0.5,0.895,0.693,83,1,0.4745
user_094,oop,2026-06-27,26,0.48,1,6,1,1,0.5,0.895,0.693,48,0,0.8117
user_094,oop,2026-06-29,28,0.48,2,7,1,2,0.333,0.895,0.693,87,1,0.5738
user_094,oop,2026-06-30,29,0.48,1,8,2,2,0.5,0.895,0.693,89,1,0.8272
user_095,sql-joins,2026-06-06,5,0.42,0,2,0,0,0.0,1.005,0.844,84,1,0.97
user_095,pandas,2026-06-10,9,0.38,5,3,0,0,0.0,1.005,0.844,34,0,0.3077
user_095,classification,2026-06-14,13,0.52,4,2,0,0,0.0,1.005,0.844,34,0,0.2387
user_095,pandas,2026-06-14,13,0.38,3,7,0,1,0.0,1.005,0.844,83,1,0.6023
user_095,fastapi,2026-06-20,19,0.4,1,3,0,0,0.0,1.005,0.844,85,1,0.8166
user_095,prompt-engineering,2026-06-22,21,0.35,3,4,0,0,0.0,1.005,0.844,47,0,0.5348
user_095,vector-db,2026-06-24,23,0.58,19,2,0,0,0.0,1.005,0.844,28,0,0.0988
user_095,classification,2026-06-26,25,0.52,12,3,0,1,0.0,1.005,0.844,60,0,0.1
user_095,prompt-engineering,2026-06-28,27,0.35,4,6,0,1,0.0,1.005,0.844,57,0,0.4308
user_096,statistics,2026-06-06,5,0.55,2,2,0,0,0.0,0.958,0.623,91,1,0.4748
user_096,sql-joins,2026-06-07,6,0.42,5,1,0,0,0.0,0.958,0.623,40,0,0.1462
user_096,vector-db,2026-06-07,6,0.58,4,2,0,0,0.0,0.958,0.623,55,0,0.2107
user_096,vector-db,2026-06-10,9,0.58,3,3,0,1,0.0,0.958,0.623,80,1,0.2575
user_096,vector-db,2026-06-10,9,0.58,0,4,1,1,0.5,0.958,0.623,95,1,0.97
user_096,python-basics,2026-06-12,11,0.22,2,3,0,0,0.0,0.958,0.623,93,1,0.6734
user_096,statistics,2026-06-16,15,0.55,5,7,1,0,1.0,0.958,0.623,29,0,0.4022
user_096,statistics,2026-06-18,17,0.55,2,8,1,1,0.5,0.958,0.623,81,1,0.6766
user_096,statistics,2026-06-19,18,0.55,1,10,2,1,0.667,0.958,0.623,96,1,0.8892
user_096,vector-db,2026-06-21,20,0.58,5,8,2,1,0.667,0.958,0.623,81,1,0.3565
user_096,statistics,2026-06-23,22,0.55,0,13,3,1,0.75,0.958,0.623,99,1,0.97
user_096,vector-db,2026-06-25,24,0.58,4,9,3,1,0.75,0.958,0.623,24,0,0.4842
user_096,prompt-engineering,2026-06-30,29,0.35,25,1,0,0,0.0,0.958,0.623,48,0,0.0734
user_097,fastapi,2026-06-02,1,0.4,0,1,0,0,0.0,0.921,0.848,95,1,0.97
user_097,fastapi,2026-06-09,8,0.4,1,3,1,0,1.0,0.921,0.848,42,0,0.83
user_097,statistics,2026-06-09,8,0.55,1,2,0,0,0.0,0.921,0.848,28,0,0.7181
user_097,prompt-engineering,2026-06-10,9,0.35,6,1,0,0,0.0,0.921,0.848,86,1,0.1506
user_097,fastapi,2026-06-11,10,0.4,2,4,1,1,0.5,0.921,0.848,78,1,0.5927
user_097,fastapi,2026-06-14,13,0.4,3,5,2,1,0.667,0.921,0.848,87,1,0.5262
user_097,prompt-engineering,2026-06-18,17,0.35,8,2,1,0,1.0,0.921,0.848,22,0,0.1536
user_097,pandas,2026-06-20,19,0.38,8,4,0,0,0.0,0.921,0.848,52,0,0.1803
user_097,linear-regression,2026-06-21,20,0.5,9,3,0,0,0.0,0.921,0.848,56,0,0.129
user_097,linear-regression,2026-06-21,20,0.5,0,4,0,1,0.0,0.921,0.848,95,1,0.97
user_097,linear-regression,2026-06-22,21,0.5,0,6,1,1,0.5,0.921,0.848,80,1,0.97
user_097,pandas,2026-06-23,22,0.38,3,5,0,1,0.0,0.921,0.848,93,1,0.4466
user_097,prompt-engineering,2026-06-24,23,0.35,6,3,1,1,0.5,0.921,0.848,69,0,0.1846
user_097,statistics,2026-06-26,25,0.55,1,7,0,1,0.0,0.921,0.848,99,1,0.841
user_097,prompt-engineering,2026-06-29,28,0.35,3,6,1,2,0.333,0.921,0.848,75,1,0.475
user_097,fastapi,2026-06-30,29,0.4,2,8,3,1,0.75,0.921,0.848,82,1,0.7826
user_098,oop,2026-06-02,1,0.48,1,1,0,0,0.0,1.078,0.638,98,1,0.6527
user_098,rag,2026-06-04,3,0.62,1,2,0,0,0.0,1.078,0.638,46,0,0.6513
user_098,oop,2026-06-07,6,0.48,5,2,1,0,1.0,1.078,0.638,40,0,0.2082
user_098,python-basics,2026-06-07,6,0.22,6,1,0,0,0.0,1.078,0.638,79,1,0.1783
user_098,oop,2026-06-08,7,0.48,1,3,1,1,0.5,1.078,0.638,95,1,0.7066
user_098,rag,2026-06-09,8,0.62,4,5,0,1,0.0,1.078,0.638,44,0,0.2354
user_098,rag,2026-06-11,10,0.62,1,7,0,2,0.0,1.078,0.638,46,0,0.7102
user_098,classification,2026-06-14,13,0.52,1,1,0,0,0.0,1.078,0.638,75,1,0.6294
user_098,oop,2026-06-14,13,0.48,6,5,2,1,0.667,1.078,0.638,29,0,0.2402
user_098,sql-joins,2026-06-16,15,0.42,7,1,0,0,0.0,1.078,0.638,35,0,0.1156
user_098,prompt-engineering,2026-06-20,19,0.35,14,1,0,0,0.0,1.078,0.638,37,0,0.085
user_098,neo4j-graph,2026-06-24,23,0.57,21,1,0,0,0.0,1.078,0.638,23,0,0.0833
user_098,classification,2026-06-26,25,0.52,2,7,1,0,1.0,1.078,0.638,88,1,0.6973
user_098,neo4j-graph,2026-06-28,27,0.57,4,2,0,1,0.0,1.078,0.638,67,0,0.1449
user_098,oop,2026-06-30,29,0.48,7,10,2,2,0.5,1.078,0.638,26,0,0.3061
user_099,vector-db,2026-06-06,5,0.58,1,1,0,0,0.0,0.763,0.572,56,0,0.5763
user_099,vector-db,2026-06-16,15,0.58,8,3,0,1,0.0,0.763,0.572,41,0,0.0668
user_099,sql-joins,2026-06-17,16,0.42,2,4,0,0,0.0,0.763,0.572,82,1,0.6083
user_099,fastapi,2026-06-19,18,0.4,6,3,0,0,0.0,0.763,0.572,34,0,0.1823
user_099,sql-joins,2026-06-21,20,0.42,4,5,1,0,1.0,0.763,0.572,57,0,0.4287
user_099,sql-joins,2026-06-22,21,0.42,1,6,1,1,0.5,0.763,0.572,89,1,0.8109
user_099,classification,2026-06-24,23,0.52,6,3,0,0,0.0,0.763,0.572,40,0,0.1384
user_099,vector-db,2026-06-25,24,0.58,4,6,0,2,0.0,0.763,0.572,70,0,0.2567
user_099,vector-db,2026-06-25,24,0.58,0,7,0,3,0.0,0.763,0.572,99,1,0.97
user_099,oop,2026-06-26,25,0.48,5,3,0,0,0.0,0.763,0.572,92,1,0.1868
user_099,python-basics,2026-06-30,29,0.22,5,1,0,0,0.0,0.763,0.572,39,0,0.2007
user_099,sql-joins,2026-06-30,29,0.42,0,10,2,1,0.667,0.763,0.572,35,0,0.97
user_100,prompt-engineering,2026-06-02,1,0.35,1,1,0,0,0.0,0.943,0.702,75,1,0.7233
user_100,prompt-engineering,2026-06-07,6,0.35,3,3,1,0,1.0,0.943,0.702,68,0,0.514
user_100,prompt-engineering,2026-06-09,8,0.35,2,4,1,1,0.5,0.943,0.702,81,1,0.6114
user_100,oop,2026-06-11,10,0.48,5,2,0,0,0.0,0.943,0.702,62,0,0.185
user_100,prompt-engineering,2026-06-13,12,0.35,3,6,2,1,0.667,0.943,0.702,63,0,0.5987
user_100,oop,2026-06-15,14,0.48,4,3,0,1,0.0,0.943,0.702,25,0,0.2089
user_100,python-basics,2026-06-16,15,0.22,10,1,0,0,0.0,0.943,0.702,44,0,0.0961
user_100,sql-joins,2026-06-16,15,0.42,1,5,0,0,0.0,0.943,0.702,85,1,0.8483
user_100,python-basics,2026-06-18,17,0.22,1,3,0,1,0.0,0.943,0.702,20,0,0.7868
user_100,pandas,2026-06-21,20,0.38,13,3,0,0,0.0,0.943,0.702,95,1,0.0945
user_100,sql-joins,2026-06-24,23,0.42,7,7,1,0,1.0,0.943,0.702,98,1,0.3159
user_100,python-basics,2026-06-26,25,0.22,6,6,0,2,0.0,0.943,0.702,64,0,0.2602
user_100,prompt-engineering,2026-06-29,28,0.35,4,9,2,2,0.5,0.943,0.702,57,0,0.527
user_100,sql-joins,2026-06-30,29,0.42,0,10,2,0,1.0,0.943,0.702,86,1,0.97
